cpf,hora,data,produto,preço,quantidade,filial,vendedor,operação,total
851.092.364-70,13:31,26/07/2023,BYD Tang,"300000,0",1,2,Gabriel,parcelado,"300000,0"
695.483.027-56,19:36,11/12/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
805.476.219-49,21:18,04/11/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
097.183.456-39,19:38,03/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
172.083.965-40,13:00,17/05/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
618.345.270-07,14:44,27/03/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
462.950.718-30,14:08,18/09/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,avista,"180000,0"
359.640.271-99,17:41,10/02/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
512.036.874-35,09:04,13/11/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
982.571.043-88,15:36,18/12/2023,BYD Qin Pro,"200000,0",1,2,Antônio,parcelado,"200000,0"
816.745.930-66,08:04,06/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
491.705.623-34,15:33,30/11/2023,BYD Tang,"300000,0",1,2,Theodoro,parcelado,"300000,0"
761.509.432-16,16:43,15/09/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
452.319.706-70,17:03,17/09/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
052.796.438-74,14:29,01/03/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
154.283.697-28,16:12,11/12/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
178.294.056-11,20:07,04/02/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
873.926.405-00,20:01,17/02/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
504.293.618-15,21:23,25/02/2023,BYD e5,"220000,0",1,1,Eduardo,avista,"220000,0"
109.364.785-00,11:48,13/01/2023,BYD Yuan Pro,"180000,0",1,1,Antônio,avista,"180000,0"
473.612.580-26,14:22,13/08/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
183.294.765-37,12:11,11/02/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,avista,"200000,0"
712.958.360-68,22:21,02/04/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
860.231.549-05,08:07,01/01/2023,BYD Tang,"300000,0",1,2,Gabriel,parcelado,"300000,0"
832.064.975-74,20:42,06/08/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
782.403.965-00,08:07,20/02/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
651.902.378-77,21:57,07/07/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
814.523.076-44,18:31,22/11/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
839.471.056-57,20:57,19/08/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
587.461.029-49,10:52,28/01/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,avista,"180000,0"
304.912.687-69,15:06,28/05/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,avista,"180000,0"
683.915.024-06,18:43,20/01/2023,BYD Tang,"300000,0",1,2,Vinicius,parcelado,"300000,0"
943.580.612-06,08:08,04/03/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
376.952.018-12,19:04,24/12/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
803.496.215-51,18:23,09/06/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
412.675.089-49,10:16,13/02/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
586.029.714-94,13:23,05/09/2023,BYD Tang,"300000,0",1,2,Antônio,parcelado,"300000,0"
042.793.861-96,22:09,29/01/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
293.017.568-03,13:01,03/02/2023,BYD e5,"220000,0",1,2,Eduardo,avista,"220000,0"
376.029.845-10,15:20,07/11/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
704.192.586-20,10:46,02/04/2023,BYD e5,"220000,0",1,1,Vinicius,avista,"220000,0"
928.345.706-47,21:56,27/12/2023,BYD Tang,"300000,0",1,2,Gabriel,parcelado,"300000,0"
571.289.340-14,16:32,20/01/2023,BYD Qin Pro,"200000,0",1,1,Antônio,avista,"200000,0"
538.647.219-46,15:02,08/01/2023,BYD Song Pro,"250000,0",1,2,Gabriel,avista,"250000,0"
749.820.516-58,12:19,04/02/2023,BYD Qin Pro,"200000,0",1,2,Gabriel,parcelado,"200000,0"
351.698.027-30,12:03,22/11/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
210.645.937-80,16:28,08/07/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
518.769.230-59,18:33,01/12/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
189.032.564-33,10:21,04/02/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
974.031.258-60,11:27,22/04/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
704.192.586-20,18:14,02/09/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
230.461.598-89,18:36,08/04/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
035.289.461-05,18:29,09/02/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
731.586.924-73,19:29,22/12/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,avista,"200000,0"
682.043.519-33,11:02,09/01/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
815.273.069-68,19:19,02/05/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
217.940.563-43,22:36,19/01/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
107.349.682-13,17:01,21/07/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
513.720.894-97,17:07,11/02/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
274.301.596-99,12:40,13/12/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
920.814.637-50,14:20,19/08/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
293.458.610-33,15:33,29/01/2023,BYD Qin Pro,"200000,0",1,2,Lucas,parcelado,"200000,0"
860.195.347-66,10:41,04/08/2023,BYD Song Pro,"250000,0",1,2,Antônio,avista,"250000,0"
596.127.083-12,12:19,09/03/2023,BYD Song Pro,"250000,0",1,2,Eduardo,avista,"250000,0"
481.269.507-49,13:19,25/03/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
290.587.634-47,10:51,09/04/2023,BYD e5,"220000,0",1,2,Erick,avista,"220000,0"
812.730.594-41,09:18,12/12/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
892.307.156-03,10:42,14/01/2023,BYD Song Pro,"250000,0",1,2,Theodoro,parcelado,"250000,0"
206.375.894-83,21:22,25/05/2023,BYD Song Pro,"250000,0",1,2,Gabriel,parcelado,"250000,0"
842.307.569-92,19:41,02/11/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
259.107.863-77,22:12,06/12/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
092.578.413-32,13:30,21/05/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
642.370.859-29,10:43,05/07/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
850.362.479-65,14:55,02/01/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
640.925.137-80,12:38,10/03/2023,BYD Tang,"300000,0",1,2,Antônio,avista,"300000,0"
387.294.506-83,19:14,14/11/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
416.872.930-31,14:15,09/02/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
023.165.479-07,19:47,07/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
590.362.841-98,16:37,25/01/2023,BYD Qin Pro,"200000,0",1,1,Antônio,avista,"200000,0"
541.638.270-80,11:19,23/01/2023,BYD Tang,"300000,0",1,1,Eduardo,parcelado,"300000,0"
753.129.086-30,22:38,13/01/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
598.417.063-93,10:01,16/01/2023,BYD Tang,"300000,0",1,2,Mateus,parcelado,"300000,0"
632.807.951-68,11:24,20/12/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
890.532.671-40,16:02,16/04/2023,BYD Yuan Pro,"180000,0",1,2,Antônio,parcelado,"180000,0"
879.504.123-05,21:00,16/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
485.326.017-07,19:36,05/11/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
903.124.758-88,20:21,05/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
481.763.025-62,10:52,18/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
831.475.026-35,12:16,09/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
160.942.537-52,18:07,14/05/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
521.796.804-49,21:03,07/04/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
781.405.329-32,18:16,11/01/2023,BYD Song Pro,"250000,0",1,1,Eduardo,parcelado,"250000,0"
491.508.263-60,14:06,01/08/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
468.092.751-85,11:58,04/02/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
205.437.689-29,09:49,18/04/2023,BYD Qin Pro,"200000,0",1,2,Eduardo,parcelado,"200000,0"
062.941.753-99,11:23,25/07/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
819.507.243-79,09:08,21/07/2023,BYD e5,"220000,0",1,1,Antônio,avista,"220000,0"
618.027.359-68,20:36,08/02/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
852.963.017-30,20:22,22/07/2023,BYD Song Pro,"250000,0",1,2,Erick,parcelado,"250000,0"
827.691.543-46,20:41,23/01/2023,BYD Tang,"300000,0",1,1,Eduardo,parcelado,"300000,0"
432.509.617-52,13:59,13/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
748.296.315-46,16:17,02/06/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,avista,"180000,0"
379.185.264-73,17:47,25/08/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
809.657.142-76,11:03,20/08/2023,BYD Qin Pro,"200000,0",1,2,Vinicius,parcelado,"200000,0"
985.372.140-60,12:46,22/05/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
361.890.425-89,21:45,12/03/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
918.403.265-06,21:40,21/02/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
382.745.160-44,18:20,15/01/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
135.682.407-26,19:01,24/01/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,parcelado,"180000,0"
153.687.924-09,15:51,01/07/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
026.189.534-60,19:03,08/02/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
608.534.217-90,14:15,09/07/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
842.719.036-04,09:53,25/07/2023,BYD Tang,"300000,0",1,2,Erick,avista,"300000,0"
159.082.367-21,19:19,27/03/2023,BYD Yuan Pro,"180000,0",1,2,Erick,parcelado,"180000,0"
295.761.438-37,19:56,01/05/2023,BYD Yuan Pro,"180000,0",1,2,Erick,avista,"180000,0"
821.403.975-41,11:53,03/02/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
528.964.170-01,12:59,29/05/2023,BYD e5,"220000,0",1,1,Lucas,parcelado,"220000,0"
821.095.734-14,21:56,01/06/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
093.147.582-14,19:43,25/05/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
638.210.954-15,15:16,06/07/2023,BYD e5,"220000,0",1,1,Theodoro,avista,"220000,0"
452.863.019-24,13:39,25/07/2023,BYD Song Pro,"250000,0",1,2,Theodoro,parcelado,"250000,0"
124.690.375-06,20:34,14/01/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
819.302.754-04,19:04,09/11/2023,BYD Song Pro,"250000,0",1,1,Antônio,parcelado,"250000,0"
029.765.183-86,08:18,27/12/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
194.357.208-97,08:25,10/07/2023,BYD Song Pro,"250000,0",1,1,Lucas,parcelado,"250000,0"
960.317.548-00,18:59,16/02/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
945.638.720-83,15:35,25/01/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
098.513.247-79,12:18,13/08/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
210.469.573-25,13:41,04/12/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
976.028.534-74,18:26,11/01/2023,BYD e5,"220000,0",1,1,Gabriel,parcelado,"220000,0"
850.723.491-79,21:52,05/02/2023,BYD Song Pro,"250000,0",1,1,Erick,parcelado,"250000,0"
023.764.519-06,19:53,27/06/2023,BYD Qin Pro,"200000,0",1,2,Mateus,parcelado,"200000,0"
412.956.730-61,22:40,05/05/2023,BYD e5,"220000,0",1,2,Gabriel,avista,"220000,0"
306.482.179-22,10:45,15/01/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
194.258.703-14,15:33,20/08/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
846.079.523-38,22:26,06/11/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
712.643.908-31,22:39,13/06/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
687.315.942-55,16:25,16/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,avista,"180000,0"
249.785.013-50,12:24,15/12/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,parcelado,"200000,0"
314.278.695-37,13:33,19/01/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
158.704.296-76,18:03,11/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
542.017.836-26,13:14,25/01/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
415.639.027-61,18:03,07/06/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,avista,"180000,0"
528.964.170-01,10:19,16/01/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
235.814.609-98,09:13,28/02/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
938.612.705-95,12:18,16/03/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
781.904.625-20,14:46,24/01/2023,BYD e5,"220000,0",1,2,Mateus,parcelado,"220000,0"
398.276.541-28,17:29,07/03/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
268.305.491-24,18:12,11/12/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
486.230.175-44,21:36,04/01/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
637.548.019-10,18:26,02/04/2023,BYD e5,"220000,0",1,1,Vinicius,parcelado,"220000,0"
246.193.705-25,15:29,13/02/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
502.834.179-60,08:40,15/01/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
025.937.481-41,22:17,21/07/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
076.582.394-29,18:26,14/01/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
683.597.041-39,08:46,14/01/2023,BYD e5,"220000,0",1,2,Theodoro,parcelado,"220000,0"
895.430.276-92,19:46,07/05/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
735.684.129-00,08:30,09/11/2023,BYD e5,"220000,0",1,1,Vinicius,avista,"220000,0"
138.704.296-31,09:01,25/04/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
475.680.231-17,13:58,11/11/2023,BYD Tang,"300000,0",1,1,Lucas,parcelado,"300000,0"
721.934.685-91,17:27,22/01/2023,BYD e5,"220000,0",1,1,Mateus,avista,"220000,0"
482.150.396-42,21:03,23/03/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
439.620.758-10,18:23,13/09/2023,BYD e5,"220000,0",1,2,Erick,parcelado,"220000,0"
129.754.630-06,11:41,15/07/2023,BYD Qin Pro,"200000,0",1,1,Mateus,avista,"200000,0"
945.317.026-70,13:20,20/01/2023,BYD Song Pro,"250000,0",1,2,Vinicius,avista,"250000,0"
163.204.795-07,20:15,20/11/2023,BYD Song Pro,"250000,0",1,1,Mateus,avista,"250000,0"
893.510.276-86,11:32,21/07/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
274.589.106-58,08:08,21/08/2023,BYD Qin Pro,"200000,0",1,2,Theodoro,parcelado,"200000,0"
524.076.813-71,18:45,11/06/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,avista,"180000,0"
413.259.807-14,17:40,03/07/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
624.785.310-62,12:22,16/04/2023,BYD Tang,"300000,0",1,1,Theodoro,parcelado,"300000,0"
528.964.170-01,11:14,06/04/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
782.365.091-68,14:17,19/11/2023,BYD Qin Pro,"200000,0",1,1,Antônio,parcelado,"200000,0"
581.039.762-02,15:48,14/12/2023,BYD Tang,"300000,0",1,1,Theodoro,avista,"300000,0"
758.603.941-01,21:08,17/01/2023,BYD Song Pro,"250000,0",1,1,Mateus,parcelado,"250000,0"
728.301.645-71,12:22,05/01/2023,BYD Song Pro,"250000,0",1,2,Eduardo,avista,"250000,0"
871.302.659-30,14:25,22/04/2023,BYD Song Pro,"250000,0",1,2,Antônio,avista,"250000,0"
630.597.412-80,22:17,14/01/2023,BYD e5,"220000,0",1,2,Vinicius,parcelado,"220000,0"
925.310.478-32,13:26,20/05/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,parcelado,"180000,0"
396.270.145-16,20:04,16/06/2023,BYD Qin Pro,"200000,0",1,1,Lucas,parcelado,"200000,0"
308.714.952-79,12:33,12/05/2023,BYD Yuan Pro,"180000,0",1,1,Eduardo,parcelado,"180000,0"
638.419.750-20,10:25,30/12/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
074.261.893-50,13:20,16/01/2023,BYD Song Pro,"250000,0",1,2,Gabriel,avista,"250000,0"
045.192.673-07,18:24,25/01/2023,BYD Qin Pro,"200000,0",1,1,Eduardo,parcelado,"200000,0"
324.075.689-74,22:14,06/07/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
357.690.214-70,17:29,27/03/2023,BYD Yuan Pro,"180000,0",1,2,Gabriel,avista,"180000,0"
218.079.653-68,19:57,07/12/2023,BYD Qin Pro,"200000,0",1,1,Mateus,parcelado,"200000,0"
397.286.451-55,10:03,10/02/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
160.932.478-13,19:09,27/02/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,avista,"180000,0"
903.241.786-03,15:59,19/01/2023,BYD Tang,"300000,0",1,1,Lucas,avista,"300000,0"
321.780.465-17,10:06,13/05/2023,BYD Tang,"300000,0",1,2,Theodoro,parcelado,"300000,0"
579.240.681-20,17:28,23/02/2023,BYD e5,"220000,0",1,1,Lucas,avista,"220000,0"
725.430.186-62,10:43,13/01/2023,BYD Song Pro,"250000,0",1,2,Gabriel,avista,"250000,0"
836.714.052-44,12:26,09/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
025.634.987-83,12:55,12/11/2023,BYD Song Pro,"250000,0",1,1,Theodoro,parcelado,"250000,0"
823.064.791-78,13:30,01/07/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
935.081.674-10,16:26,11/01/2023,BYD Qin Pro,"200000,0",1,1,Theodoro,avista,"200000,0"
724.901.836-13,19:22,24/04/2023,BYD e5,"220000,0",1,2,Antônio,parcelado,"220000,0"
520.168.749-02,11:30,15/01/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
165.782.093-95,11:16,24/11/2023,BYD Tang,"300000,0",1,2,Mateus,parcelado,"300000,0"
749.081.653-00,16:25,27/08/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
027.893.541-97,09:51,22/09/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
194.258.703-14,22:42,14/12/2023,BYD e5,"220000,0",1,1,Gabriel,avista,"220000,0"
652.781.493-37,17:11,03/06/2023,BYD Yuan Pro,"180000,0",1,2,Lucas,parcelado,"180000,0"
781.405.329-32,09:37,25/01/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
357.194.260-43,11:36,24/01/2023,BYD Yuan Pro,"180000,0",1,1,Theodoro,parcelado,"180000,0"
685.970.413-66,12:57,27/04/2023,BYD Tang,"300000,0",1,2,Antônio,avista,"300000,0"
839.564.207-56,13:09,24/07/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
560.718.243-62,16:06,22/03/2023,BYD e5,"220000,0",1,1,Vinicius,avista,"220000,0"
298.743.651-37,10:10,24/11/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
061.348.975-66,21:02,02/01/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
162.395.480-06,17:21,21/06/2023,BYD Song Pro,"250000,0",1,1,Mateus,avista,"250000,0"
174.359.068-75,20:53,01/07/2023,BYD e5,"220000,0",1,1,Antônio,parcelado,"220000,0"
507.239.641-06,12:24,19/04/2023,BYD Qin Pro,"200000,0",1,1,Erick,parcelado,"200000,0"
513.249.807-88,17:01,03/06/2023,BYD Qin Pro,"200000,0",1,1,Antônio,avista,"200000,0"
760.359.842-74,20:30,12/11/2023,BYD e5,"220000,0",1,1,Theodoro,parcelado,"220000,0"
865.701.243-07,14:52,02/01/2023,BYD Yuan Pro,"180000,0",1,2,Theodoro,parcelado,"180000,0"
639.801.472-31,15:13,12/05/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
867.315.092-21,12:34,08/06/2023,BYD e5,"220000,0",1,2,Lucas,avista,"220000,0"
459.316.028-60,17:31,16/03/2023,BYD Qin Pro,"200000,0",1,1,Lucas,avista,"200000,0"
653.089.124-24,14:07,19/07/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,parcelado,"200000,0"
186.047.935-93,19:54,04/07/2023,BYD Tang,"300000,0",1,2,Erick,parcelado,"300000,0"
570.962.413-61,14:37,08/01/2023,BYD e5,"220000,0",1,2,Lucas,parcelado,"220000,0"
275.943.081-23,13:48,22/06/2023,BYD Qin Pro,"200000,0",1,1,Vinicius,parcelado,"200000,0"
043.278.169-22,11:02,05/11/2023,BYD Qin Pro,"200000,0",1,1,Gabriel,avista,"200000,0"
378.405.961-93,17:38,04/02/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,parcelado,"180000,0"
317.258.946-37,10:01,25/11/2023,BYD Yuan Pro,"180000,0",1,1,Erick,avista,"180000,0"
582.693.470-00,09:25,05/03/2023,BYD e5,"220000,0",1,2,Gabriel,avista,"220000,0"
147.608.539-01,09:35,01/12/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
523.604.718-80,11:04,19/08/2023,BYD Yuan Pro,"180000,0",1,2,Eduardo,parcelado,"180000,0"
342.198.067-50,18:12,20/12/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
092.684.173-40,16:26,12/01/2023,BYD Song Pro,"250000,0",1,2,Mateus,parcelado,"250000,0"
543.879.621-19,16:15,26/09/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
207.381.946-03,17:27,18/07/2023,BYD e5,"220000,0",1,1,Eduardo,parcelado,"220000,0"
362.954.807-56,08:07,07/01/2023,BYD Song Pro,"250000,0",1,2,Eduardo,parcelado,"250000,0"
378.241.960-03,17:03,24/12/2023,BYD Yuan Pro,"180000,0",1,1,Vinicius,parcelado,"180000,0"
249.081.736-13,18:40,28/06/2023,BYD Yuan Pro,"180000,0",1,1,Mateus,parcelado,"180000,0"
705.326.984-10,16:41,11/01/2023,BYD Yuan Pro,"180000,0",1,1,Erick,parcelado,"180000,0"
938.047.215-32,20:05,27/11/2023,BYD Yuan Pro,"180000,0",1,2,Vinicius,avista,"180000,0"
135.462.908-60,22:01,25/07/2023,BYD Tang,"300000,0",1,2,Lucas,avista,"300000,0"
076.854.391-66,19:25,20/05/2023,BYD e5,"220000,0",1,2,Eduardo,parcelado,"220000,0"
591.403.672-07,21:49,06/12/2023,BYD Song Pro,"250000,0",1,2,Antônio,parcelado,"250000,0"
340.198.726-78,18:27,17/11/2023,BYD Qin Pro,"200000,0",1,2,Erick,parcelado,"200000,0"
573.120.649-06,08:41,01/01/2023,BYD Tang,"300000,0",1,1,Antônio,parcelado,"300000,0"
027.319.856-40,18:30,09/01/2023,BYD Tang,"300000,0",1,1,Erick,parcelado,"300000,0"
503.197.246-70,08:46,14/01/2023,BYD Tang,"300000,0",1,1,Erick,parcelado,"300000,0"
169.832.547-91,11:28,08/01/2023,BYD Song Pro,"250000,0",1,2,Vinicius,parcelado,"250000,0"
819.234.750-88,11:32,14/01/2023,BYD e5,"220000,0",1,1,Erick,parcelado,"220000,0"
265.097.438-92,13:18,21/11/2023,BYD Yuan Pro,"180000,0",1,1,Lucas,parcelado,"180000,0"
816.254.739-82,19:45,05/02/2023,BYD e5,"220000,0",1,1,Mateus,parcelado,"220000,0"
825.067.134-17,10:14,02/09/2023,BYD Yuan Pro,"180000,0",1,1,Gabriel,avista,"180000,0"
458.167.392-55,19:34,29/03/2023,BYD e5,"220000,0",1,2,Gabriel,parcelado,"220000,0"
917.534.862-46,14:53,04/01/2023,BYD e5,"220000,0",1,2,Mateus,avista,"220000,0"
378.915.602-77,08:13,10/02/2023,BYD Song Pro,"250000,0",1,1,Mateus,parcelado,"250000,0"
547.102.369-25,09:04,09/03/2023,BYD Yuan Pro,"180000,0",1,2,Mateus,parcelado,"180000,0"
